observationAbout,observationDate,value,variableMeasured,unit,measurementMethod
country/IND,2022,70.99,dcid:GrowthRate_Exports_EconomicActivity_ArticlesOfApparelClothingAccessoriesAndOther,Percent,ExportsInUSD
country/IND,2022,4600000,dcid:Exports_EconomicActivity_ArtificialFurAndArticlesThereof,INR,ExportsInUSD
country/IND,2022,0,dcid:Exports_EconomicActivity_ArtificialFurAndArticlesThereof_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,1564.71,dcid:GrowthRate_Exports_EconomicActivity_ArtificialFurAndArticlesThereof,Percent,ExportsInUSD
country/IND,2022,10400000,dcid:Exports_EconomicActivity_FuelWoodInLogsBilletsTwigsFaggotsOrSimilarForms,INR,ExportsInUSD
country/IND,2022,0,dcid:Exports_EconomicActivity_FuelWoodInLogsBilletsTwigsFaggotsOrSimilarForms_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,354.69,dcid:GrowthRate_Exports_EconomicActivity_FuelWoodInLogsBilletsTwigsFaggotsOrSimilarForms,Percent,ExportsInUSD
country/IND,2022,3800600000,dcid:Exports_EconomicActivity_WoodCharcoalIncludingShellOrNutCharcoalWhetherOr,INR,ExportsInUSD
country/IND,2022,0.0121,dcid:Exports_EconomicActivity_WoodCharcoalIncludingShellOrNutCharcoalWhetherOr_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,51.39,dcid:GrowthRate_Exports_EconomicActivity_WoodCharcoalIncludingShellOrNutCharcoalWhetherOr,Percent,ExportsInUSD
country/IND,2022,2364100000,dcid:Exports_EconomicActivity_WoodInTheRoughWhetherOrNotStrippedOfBarkOrSapw4403,INR,ExportsInUSD
country/IND,2022,0.0075,dcid:Exports_EconomicActivity_WoodInTheRoughWhetherOrNotStrippedOfBarkOrSapw4403_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,574.88,dcid:GrowthRate_Exports_EconomicActivity_WoodInTheRoughWhetherOrNotStrippedOfBarkOrSapw4403,Percent,ExportsInUSD
country/IND,2022,8800000,dcid:Exports_EconomicActivity_HoopwoodSplitPolesPilesPicketsStakesOfWoodPointed,INR,ExportsInUSD
country/IND,2022,0,dcid:Exports_EconomicActivity_HoopwoodSplitPolesPilesPicketsStakesOfWoodPointed_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,-24.3,dcid:GrowthRate_Exports_EconomicActivity_HoopwoodSplitPolesPilesPicketsStakesOfWoodPointed,Percent,ExportsInUSD
country/IND,2022,2500000,dcid:Exports_EconomicActivity_WoodWoolWoodFlour4405,INR,ExportsInUSD
country/IND,2022,0,dcid:Exports_EconomicActivity_WoodWoolWoodFlour4405_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,20.91,dcid:GrowthRate_Exports_EconomicActivity_WoodWoolWoodFlour4405,Percent,ExportsInUSD
country/IND,2022,1400000,dcid:Exports_EconomicActivity_RailwayOrTramwaySleepersCrossTiesOfWood,INR,ExportsInUSD
country/IND,2022,0,dcid:Exports_EconomicActivity_RailwayOrTramwaySleepersCrossTiesOfWood_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,22.3,dcid:GrowthRate_Exports_EconomicActivity_RailwayOrTramwaySleepersCrossTiesOfWood,Percent,ExportsInUSD
country/IND,2022,529700000,dcid:Exports_EconomicActivity_WoodSawnOrChippedLengthwiseSlicedOrPeeledWhetherOr,INR,ExportsInUSD
country/IND,2022,0.0017,dcid:Exports_EconomicActivity_WoodSawnOrChippedLengthwiseSlicedOrPeeledWhetherOr_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,95.38,dcid:GrowthRate_Exports_EconomicActivity_WoodSawnOrChippedLengthwiseSlicedOrPeeledWhetherOr,Percent,ExportsInUSD
country/IND,2022,2428400000,dcid:Exports_EconomicActivity_SheetsForVeneeringIncludingThoseObtainedBySlicing,INR,ExportsInUSD
country/IND,2022,0.0077,dcid:Exports_EconomicActivity_SheetsForVeneeringIncludingThoseObtainedBySlicing_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,31.01,dcid:GrowthRate_Exports_EconomicActivity_SheetsForVeneeringIncludingThoseObtainedBySlicing,Percent,ExportsInUSD
country/IND,2022,428700000,dcid:Exports_EconomicActivity_WoodIncludingStripsFriezesForParquetFlooringNot,INR,ExportsInUSD
country/IND,2022,0.0014,dcid:Exports_EconomicActivity_WoodIncludingStripsFriezesForParquetFlooringNot_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,101.07,dcid:GrowthRate_Exports_EconomicActivity_WoodIncludingStripsFriezesForParquetFlooringNot,Percent,ExportsInUSD
country/IND,2022,607900000,dcid:Exports_EconomicActivity_ParticleBoardOrientedStrandBoardOsbAndSimilarB4410,INR,ExportsInUSD
country/IND,2022,0.0019,dcid:Exports_EconomicActivity_ParticleBoardOrientedStrandBoardOsbAndSimilarB4410_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,60.69,dcid:GrowthRate_Exports_EconomicActivity_ParticleBoardOrientedStrandBoardOsbAndSimilarB4410,Percent,ExportsInUSD
country/IND,2022,4035300000,dcid:Exports_EconomicActivity_FibreboardOfWoodOrOtherLigneousMaterialsWhetherOr,INR,ExportsInUSD
country/IND,2022,0.0128,dcid:Exports_EconomicActivity_FibreboardOfWoodOrOtherLigneousMaterialsWhetherOr_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,76.39,dcid:GrowthRate_Exports_EconomicActivity_FibreboardOfWoodOrOtherLigneousMaterialsWhetherOr,Percent,ExportsInUSD
country/IND,2022,5364700000,dcid:Exports_EconomicActivity_PlywoodVeneeredPanelsAndSimilarLaminatedWood4412,INR,ExportsInUSD
country/IND,2022,0.017,dcid:Exports_EconomicActivity_PlywoodVeneeredPanelsAndSimilarLaminatedWood4412_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,93.2,dcid:GrowthRate_Exports_EconomicActivity_PlywoodVeneeredPanelsAndSimilarLaminatedWood4412,Percent,ExportsInUSD
country/IND,2022,63900000,dcid:Exports_EconomicActivity_DensifiedWoodInBlocksPlatesStripsOrProfileShap4413,INR,ExportsInUSD
country/IND,2022,0.0002,dcid:Exports_EconomicActivity_DensifiedWoodInBlocksPlatesStripsOrProfileShap4413_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,89.16,dcid:GrowthRate_Exports_EconomicActivity_DensifiedWoodInBlocksPlatesStripsOrProfileShap4413,Percent,ExportsInUSD
country/IND,2022,1448100000,dcid:Exports_EconomicActivity_WoodenFramesForPaintingsPhotographsMirrorsOr4414,INR,ExportsInUSD
country/IND,2022,0.0046,dcid:Exports_EconomicActivity_WoodenFramesForPaintingsPhotographsMirrorsOr4414_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,33.16,dcid:GrowthRate_Exports_EconomicActivity_WoodenFramesForPaintingsPhotographsMirrorsOr4414,Percent,ExportsInUSD
country/IND,2022,1119300000,dcid:Exports_EconomicActivity_PackingCasesBoxesCratesDrumsAndSimilarPackingsOf,INR,ExportsInUSD
country/IND,2022,0.0036,dcid:Exports_EconomicActivity_PackingCasesBoxesCratesDrumsAndSimilarPackingsOf_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,42.56,dcid:GrowthRate_Exports_EconomicActivity_PackingCasesBoxesCratesDrumsAndSimilarPackingsOf,Percent,ExportsInUSD
country/IND,2022,4000000,dcid:Exports_EconomicActivity_CasksBarrelsVatsTubsAndOtherCoopersProductsAnd,INR,ExportsInUSD
country/IND,2022,0,dcid:Exports_EconomicActivity_CasksBarrelsVatsTubsAndOtherCoopersProductsAnd_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,32.38,dcid:GrowthRate_Exports_EconomicActivity_CasksBarrelsVatsTubsAndOtherCoopersProductsAnd,Percent,ExportsInUSD
country/IND,2022,1366600000,dcid:Exports_EconomicActivity_ToolsToolBodiesToolHandlesBroomOrBrushBodiesAn4417,INR,ExportsInUSD
country/IND,2022,0.0043,dcid:Exports_EconomicActivity_ToolsToolBodiesToolHandlesBroomOrBrushBodiesAn4417_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,1.48,dcid:GrowthRate_Exports_EconomicActivity_ToolsToolBodiesToolHandlesBroomOrBrushBodiesAn4417,Percent,ExportsInUSD
country/IND,2022,1201200000,dcid:Exports_EconomicActivity_BuildersJoineryAndCarpentryOfWoodIncludingCellular,INR,ExportsInUSD
country/IND,2022,0.0038,dcid:Exports_EconomicActivity_BuildersJoineryAndCarpentryOfWoodIncludingCellular_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,-1.95,dcid:GrowthRate_Exports_EconomicActivity_BuildersJoineryAndCarpentryOfWoodIncludingCellular,Percent,ExportsInUSD
country/IND,2022,5687300000,dcid:Exports_EconomicActivity_TablewareAndKitchenwareOfWood,INR,ExportsInUSD
country/IND,2022,0.0181,dcid:Exports_EconomicActivity_TablewareAndKitchenwareOfWood_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,127.59,dcid:GrowthRate_Exports_EconomicActivity_TablewareAndKitchenwareOfWood,Percent,ExportsInUSD
country/IND,2022,3878300000,dcid:Exports_EconomicActivity_WoodMarquetryAndInlaidWoodCasketsAndCasesFor4420,INR,ExportsInUSD
country/IND,2022,0.0123,dcid:Exports_EconomicActivity_WoodMarquetryAndInlaidWoodCasketsAndCasesFor4420_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,23.29,dcid:GrowthRate_Exports_EconomicActivity_WoodMarquetryAndInlaidWoodCasketsAndCasesFor4420,Percent,ExportsInUSD
country/IND,2022,21101300000,dcid:Exports_EconomicActivity_WoodenArticlesNECInHeadingNo4414To4420,INR,ExportsInUSD
country/IND,2022,0.0671,dcid:Exports_EconomicActivity_WoodenArticlesNECInHeadingNo4414To4420_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,48.85,dcid:GrowthRate_Exports_EconomicActivity_WoodenArticlesNECInHeadingNo4414To4420,Percent,ExportsInUSD
country/IND,2022,8100000,dcid:Exports_EconomicActivity_NaturalCorkRawOrSimplyPreparedWasteCorkCrushed,INR,ExportsInUSD
country/IND,2022,0,dcid:Exports_EconomicActivity_NaturalCorkRawOrSimplyPreparedWasteCorkCrushed_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,-46.73,dcid:GrowthRate_Exports_EconomicActivity_NaturalCorkRawOrSimplyPreparedWasteCorkCrushed,Percent,ExportsInUSD
country/IND,2022,14600000,dcid:Exports_EconomicActivity_NaturalCorkDebackedOrRoughlySquaredOrInRectangular,INR,ExportsInUSD
country/IND,2022,0,dcid:Exports_EconomicActivity_NaturalCorkDebackedOrRoughlySquaredOrInRectangular_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,237.05,dcid:GrowthRate_Exports_EconomicActivity_NaturalCorkDebackedOrRoughlySquaredOrInRectangular,Percent,ExportsInUSD
country/IND,2022,13400000,dcid:Exports_EconomicActivity_CorkArticlesOfNaturalCork,INR,ExportsInUSD
country/IND,2022,0,dcid:Exports_EconomicActivity_CorkArticlesOfNaturalCork_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,7.78,dcid:GrowthRate_Exports_EconomicActivity_CorkArticlesOfNaturalCork,Percent,ExportsInUSD
country/IND,2022,306000000,dcid:Exports_EconomicActivity_AgglomeratedCorkWithOrWithoutABindingSubstanceAnd,INR,ExportsInUSD
country/IND,2022,0.001,dcid:Exports_EconomicActivity_AgglomeratedCorkWithOrWithoutABindingSubstanceAnd_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,25.45,dcid:GrowthRate_Exports_EconomicActivity_AgglomeratedCorkWithOrWithoutABindingSubstanceAnd,Percent,ExportsInUSD
country/IND,2022,3921700000,dcid:Exports_EconomicActivity_PlaitsAndSimilarProductsOfPlaitingMaterials,INR,ExportsInUSD
country/IND,2022,0.0125,dcid:Exports_EconomicActivity_PlaitsAndSimilarProductsOfPlaitingMaterials_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,78.43,dcid:GrowthRate_Exports_EconomicActivity_PlaitsAndSimilarProductsOfPlaitingMaterials,Percent,ExportsInUSD
country/IND,2022,1676300000,dcid:Exports_EconomicActivity_BasketworkWickerworkAndOtherArticlesMadeDirectlyTo,INR,ExportsInUSD
country/IND,2022,0.0053,dcid:Exports_EconomicActivity_BasketworkWickerworkAndOtherArticlesMadeDirectlyTo_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,52.23,dcid:GrowthRate_Exports_EconomicActivity_BasketworkWickerworkAndOtherArticlesMadeDirectlyTo,Percent,ExportsInUSD
country/IND,2022,0,dcid:Exports_EconomicActivity_WoodPulpMechanicalWoodPulp4701,INR,ExportsInUSD
country/IND,2022,0,dcid:Exports_EconomicActivity_WoodPulpMechanicalWoodPulp4701_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,0,dcid:Exports_EconomicActivity_ChemicalWoodPulpDissolvingGrades4702,INR,ExportsInUSD
country/IND,2022,0,dcid:Exports_EconomicActivity_ChemicalWoodPulpDissolvingGrades4702_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,900000,dcid:Exports_EconomicActivity_ChemicalWoodPulpSodaOrSulphateOtherThanDissolving,INR,ExportsInUSD
country/IND,2022,0,dcid:Exports_EconomicActivity_ChemicalWoodPulpSodaOrSulphateOtherThanDissolving_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,-96.39,dcid:GrowthRate_Exports_EconomicActivity_ChemicalWoodPulpSodaOrSulphateOtherThanDissolving,Percent,ExportsInUSD
country/IND,2022,2100000,dcid:Exports_EconomicActivity_ChemicalWoodPulpSulphiteOtherThanDissolvingGrades,INR,ExportsInUSD
country/IND,2022,0,dcid:Exports_EconomicActivity_ChemicalWoodPulpSulphiteOtherThanDissolvingGrades_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,172.35,dcid:GrowthRate_Exports_EconomicActivity_ChemicalWoodPulpSulphiteOtherThanDissolvingGrades,Percent,ExportsInUSD
country/IND,2022,0,dcid:Exports_EconomicActivity_WoodPulpObtainedByACombinationOfMechanicalAnd4705,INR,ExportsInUSD
country/IND,2022,0,dcid:Exports_EconomicActivity_WoodPulpObtainedByACombinationOfMechanicalAnd4705_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,75600000,dcid:Exports_EconomicActivity_PulpsOfFibresDerivedFromRecoveredWasteAndScrap4706,INR,ExportsInUSD
country/IND,2022,0.0002,dcid:Exports_EconomicActivity_PulpsOfFibresDerivedFromRecoveredWasteAndScrap4706_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,-90.19,dcid:GrowthRate_Exports_EconomicActivity_PulpsOfFibresDerivedFromRecoveredWasteAndScrap4706,Percent,ExportsInUSD
country/IND,2022,74100000,dcid:Exports_EconomicActivity_WasteAndScrapOfPaperAndPaperboard,INR,ExportsInUSD
country/IND,2022,0.0002,dcid:Exports_EconomicActivity_WasteAndScrapOfPaperAndPaperboard_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,2094.16,dcid:GrowthRate_Exports_EconomicActivity_WasteAndScrapOfPaperAndPaperboard,Percent,ExportsInUSD
country/IND,2022,365500000,dcid:Exports_EconomicActivity_NewsprintInRollsOrSheets,INR,ExportsInUSD
country/IND,2022,0.0012,dcid:Exports_EconomicActivity_NewsprintInRollsOrSheets_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,224.94,dcid:GrowthRate_Exports_EconomicActivity_NewsprintInRollsOrSheets,Percent,ExportsInUSD
country/IND,2022,34057500000,dcid:Exports_EconomicActivity_UncoatedPaperAndPaperboardUsedForWritingPrintingOr,INR,ExportsInUSD
country/IND,2022,0.1082,dcid:Exports_EconomicActivity_UncoatedPaperAndPaperboardUsedForWritingPrintingOr_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,99.13,dcid:GrowthRate_Exports_EconomicActivity_UncoatedPaperAndPaperboardUsedForWritingPrintingOr,Percent,ExportsInUSD
country/IND,2022,2617000000,dcid:Exports_EconomicActivity_TissueTowelNapkinStockOrSimilarForHouseholdOr4803,INR,ExportsInUSD
country/IND,2022,0.0083,dcid:Exports_EconomicActivity_TissueTowelNapkinStockOrSimilarForHouseholdOr4803_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,76.69,dcid:GrowthRate_Exports_EconomicActivity_TissueTowelNapkinStockOrSimilarForHouseholdOr4803,Percent,ExportsInUSD
country/IND,2022,13304400000,dcid:Exports_EconomicActivity_UncoatedKraftPaperAndPaperboardInRollsOrSheets,INR,ExportsInUSD
country/IND,2022,0.0423,dcid:Exports_EconomicActivity_UncoatedKraftPaperAndPaperboardInRollsOrSheets_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,37.33,dcid:GrowthRate_Exports_EconomicActivity_UncoatedKraftPaperAndPaperboardInRollsOrSheets,Percent,ExportsInUSD
country/IND,2022,37539400000,dcid:Exports_EconomicActivity_UncoatedPaperAndPaperboardNECInRollsOrSheets,INR,ExportsInUSD
country/IND,2022,0.1193,dcid:Exports_EconomicActivity_UncoatedPaperAndPaperboardNECInRollsOrSheets_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,57.01,dcid:GrowthRate_Exports_EconomicActivity_UncoatedPaperAndPaperboardNECInRollsOrSheets,Percent,ExportsInUSD
country/IND,2022,180200000,dcid:Exports_EconomicActivity_VegetableParchmentGreaseproofPapersTracingPapers,INR,ExportsInUSD
country/IND,2022,0.0006,dcid:Exports_EconomicActivity_VegetableParchmentGreaseproofPapersTracingPapers_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,68.07,dcid:GrowthRate_Exports_EconomicActivity_VegetableParchmentGreaseproofPapersTracingPapers,Percent,ExportsInUSD
country/IND,2022,237000000,dcid:Exports_EconomicActivity_CompositePaperAndPaperboardMadeByStickingLayers,INR,ExportsInUSD
country/IND,2022,0.0008,dcid:Exports_EconomicActivity_CompositePaperAndPaperboardMadeByStickingLayers_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,427.52,dcid:GrowthRate_Exports_EconomicActivity_CompositePaperAndPaperboardMadeByStickingLayers,Percent,ExportsInUSD
country/IND,2022,301600000,dcid:Exports_EconomicActivity_PaperAndPaperboardCorrugatedWithOrWithoutGluedFlat,INR,ExportsInUSD
country/IND,2022,0.001,dcid:Exports_EconomicActivity_PaperAndPaperboardCorrugatedWithOrWithoutGluedFlat_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,17.57,dcid:GrowthRate_Exports_EconomicActivity_PaperAndPaperboardCorrugatedWithOrWithoutGluedFlat,Percent,ExportsInUSD
country/IND,2022,70800000,dcid:Exports_EconomicActivity_CarbonPaperSelfCopyPaperAndOtherCopyingOrTrans4809,INR,ExportsInUSD
country/IND,2022,0.0002,dcid:Exports_EconomicActivity_CarbonPaperSelfCopyPaperAndOtherCopyingOrTrans4809_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,35.33,dcid:GrowthRate_Exports_EconomicActivity_CarbonPaperSelfCopyPaperAndOtherCopyingOrTrans4809,Percent,ExportsInUSD
country/IND,2022,51812600000,dcid:Exports_EconomicActivity_PaperAndPaperboardCoatedOneOrBothSidesWithKaolin,INR,ExportsInUSD
country/IND,2022,0.1646,dcid:Exports_EconomicActivity_PaperAndPaperboardCoatedOneOrBothSidesWithKaolin_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,100.85,dcid:GrowthRate_Exports_EconomicActivity_PaperAndPaperboardCoatedOneOrBothSidesWithKaolin,Percent,ExportsInUSD
country/IND,2022,16731300000,dcid:Exports_EconomicActivity_PaperPaperboardCelluloseWaddingAndWebsOfCellul4811,INR,ExportsInUSD
country/IND,2022,0.0532,dcid:Exports_EconomicActivity_PaperPaperboardCelluloseWaddingAndWebsOfCellul4811_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,58.21,dcid:GrowthRate_Exports_EconomicActivity_PaperPaperboardCelluloseWaddingAndWebsOfCellul4811,Percent,ExportsInUSD
country/IND,2022,14800000,dcid:Exports_EconomicActivity_FilterBlocksSlabsAndPlatesOfPaperPulp,INR,ExportsInUSD
country/IND,2022,0,dcid:Exports_EconomicActivity_FilterBlocksSlabsAndPlatesOfPaperPulp_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,135.37,dcid:GrowthRate_Exports_EconomicActivity_FilterBlocksSlabsAndPlatesOfPaperPulp,Percent,ExportsInUSD
country/IND,2022,2427900000,dcid:Exports_EconomicActivity_CigarettePaperWhetherOrNotCutToSizeOrInTheFormOf,INR,ExportsInUSD
country/IND,2022,0.0077,dcid:Exports_EconomicActivity_CigarettePaperWhetherOrNotCutToSizeOrInTheFormOf_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,118.29,dcid:GrowthRate_Exports_EconomicActivity_CigarettePaperWhetherOrNotCutToSizeOrInTheFormOf,Percent,ExportsInUSD
country/IND,2022,1715500000,dcid:Exports_EconomicActivity_WallpaperAndSimilarWallCoveringsWindow,INR,ExportsInUSD
country/IND,2022,0.0055,dcid:Exports_EconomicActivity_WallpaperAndSimilarWallCoveringsWindow_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,217.99,dcid:GrowthRate_Exports_EconomicActivity_WallpaperAndSimilarWallCoveringsWindow,Percent,ExportsInUSD
country/IND,2022,183400000,dcid:Exports_EconomicActivity_CarbonPaperSelfCopyPaperAndOtherCopyingOrTrans4816,INR,ExportsInUSD
country/IND,2022,0.0006,dcid:Exports_EconomicActivity_CarbonPaperSelfCopyPaperAndOtherCopyingOrTrans4816_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,90.7,dcid:GrowthRate_Exports_EconomicActivity_CarbonPaperSelfCopyPaperAndOtherCopyingOrTrans4816,Percent,ExportsInUSD
country/IND,2022,1032500000,dcid:Exports_EconomicActivity_EnvelopesLetterCardsPlainPostcardsAnd,INR,ExportsInUSD
country/IND,2022,0.0033,dcid:Exports_EconomicActivity_EnvelopesLetterCardsPlainPostcardsAnd_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,82.8,dcid:GrowthRate_Exports_EconomicActivity_EnvelopesLetterCardsPlainPostcardsAnd,Percent,ExportsInUSD
country/IND,2022,789400000,dcid:Exports_EconomicActivity_ToiletPaperWidth36cmOrLessOrCutToSizeShape,INR,ExportsInUSD
country/IND,2022,0.0025,dcid:Exports_EconomicActivity_ToiletPaperWidth36cmOrLessOrCutToSizeShape_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,26.53,dcid:GrowthRate_Exports_EconomicActivity_ToiletPaperWidth36cmOrLessOrCutToSizeShape,Percent,ExportsInUSD
country/IND,2022,18388400000,dcid:Exports_EconomicActivity_CartonsBoxesCasesBagsAndTheLikeOfPaperPaperboard,INR,ExportsInUSD
country/IND,2022,0.0584,dcid:Exports_EconomicActivity_CartonsBoxesCasesBagsAndTheLikeOfPaperPaperboard_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,69.19,dcid:GrowthRate_Exports_EconomicActivity_CartonsBoxesCasesBagsAndTheLikeOfPaperPaperboard,Percent,ExportsInUSD
country/IND,2022,14818500000,dcid:Exports_EconomicActivity_RegistersAccountBooksDiariesAndSimilarAlbumsFor,INR,ExportsInUSD
country/IND,2022,0.0471,dcid:Exports_EconomicActivity_RegistersAccountBooksDiariesAndSimilarAlbumsFor_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,28.93,dcid:GrowthRate_Exports_EconomicActivity_RegistersAccountBooksDiariesAndSimilarAlbumsFor,Percent,ExportsInUSD
country/IND,2022,2294600000,dcid:Exports_EconomicActivity_PaperOrPaperboardLabelsOfAllKindsWhetherOrNot,INR,ExportsInUSD
country/IND,2022,0.0073,dcid:Exports_EconomicActivity_PaperOrPaperboardLabelsOfAllKindsWhetherOrNot_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,32.58,dcid:GrowthRate_Exports_EconomicActivity_PaperOrPaperboardLabelsOfAllKindsWhetherOrNot,Percent,ExportsInUSD
country/IND,2022,895000000,dcid:Exports_EconomicActivity_BobbinsSpoolsCopsAndSimilarSupportsOfPaperPulp,INR,ExportsInUSD
country/IND,2022,0.0028,dcid:Exports_EconomicActivity_BobbinsSpoolsCopsAndSimilarSupportsOfPaperPulp_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,25.85,dcid:GrowthRate_Exports_EconomicActivity_BobbinsSpoolsCopsAndSimilarSupportsOfPaperPulp,Percent,ExportsInUSD
country/IND,2022,37104500000,dcid:Exports_EconomicActivity_PaperPaperboardCelluloseWaddingAndWebsOfCellul4823,INR,ExportsInUSD
country/IND,2022,0.1179,dcid:Exports_EconomicActivity_PaperPaperboardCelluloseWaddingAndWebsOfCellul4823_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,39.17,dcid:GrowthRate_Exports_EconomicActivity_PaperPaperboardCelluloseWaddingAndWebsOfCellul4823,Percent,ExportsInUSD
country/IND,2022,20140000000,dcid:Exports_EconomicActivity_PrintedBooksBrochuresLeafletsAndSimilarPrinted,INR,ExportsInUSD
country/IND,2022,0.064,dcid:Exports_EconomicActivity_PrintedBooksBrochuresLeafletsAndSimilarPrinted_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,53.01,dcid:GrowthRate_Exports_EconomicActivity_PrintedBooksBrochuresLeafletsAndSimilarPrinted,Percent,ExportsInUSD
country/IND,2022,66400000,dcid:Exports_EconomicActivity_NewspapersJournalsAndPeriodicalsWhetherOrNot4902,INR,ExportsInUSD
country/IND,2022,0.0002,dcid:Exports_EconomicActivity_NewspapersJournalsAndPeriodicalsWhetherOrNot4902_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,-5.64,dcid:GrowthRate_Exports_EconomicActivity_NewspapersJournalsAndPeriodicalsWhetherOrNot4902,Percent,ExportsInUSD
country/IND,2022,2291200000,dcid:Exports_EconomicActivity_ChildrensPictureDrawingOrColouringBooks,INR,ExportsInUSD
country/IND,2022,0.0073,dcid:Exports_EconomicActivity_ChildrensPictureDrawingOrColouringBooks_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2022,36.85,dcid:GrowthRate_Exports_EconomicActivity_ChildrensPictureDrawingOrColouringBooks,Percent,ExportsInUSD
country/IND,2022,100000,dcid:Exports_EconomicActivity_MusicPrintedOrInManuscriptWhetherOrNotBoundOr4904,INR,ExportsInUSD
