observationDate,observationAbout,variableMeasured,value,unit,measurementMethod,observationPeriod
2013,wikidataId/Q1191,dcid:NDAP_MilkProduction_Statewise,9089000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2014,wikidataId/Q1191,dcid:NDAP_MilkProduction_Statewise,9542000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2015,wikidataId/Q1191,dcid:NDAP_MilkProduction_Statewise,10153000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2016,wikidataId/Q1191,dcid:NDAP_MilkProduction_Statewise,10402000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2017,wikidataId/Q1191,dcid:NDAP_MilkProduction_Statewise,11102000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2018,wikidataId/Q1191,dcid:NDAP_MilkProduction_Statewise,11655000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2019,wikidataId/Q1191,dcid:NDAP_MilkProduction_Statewise,12024000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2020,wikidataId/Q1191,dcid:NDAP_MilkProduction_Statewise,13703000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2021,wikidataId/Q1191,dcid:NDAP_MilkProduction_Statewise,14305000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2022,wikidataId/Q1191,dcid:NDAP_MilkProduction_Statewise,15042000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2023,wikidataId/Q1191,dcid:NDAP_MilkProduction_Statewise,16045000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2001,wikidataId/Q1193,dcid:NDAP_MilkProduction_Statewise,68000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2002,wikidataId/Q1193,dcid:NDAP_MilkProduction_Statewise,69000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2003,wikidataId/Q1193,dcid:NDAP_MilkProduction_Statewise,71000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2004,wikidataId/Q1193,dcid:NDAP_MilkProduction_Statewise,75000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2005,wikidataId/Q1193,dcid:NDAP_MilkProduction_Statewise,77000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2006,wikidataId/Q1193,dcid:NDAP_MilkProduction_Statewise,77000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2007,wikidataId/Q1193,dcid:NDAP_MilkProduction_Statewise,78000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2008,wikidataId/Q1193,dcid:NDAP_MilkProduction_Statewise,78000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2009,wikidataId/Q1193,dcid:NDAP_MilkProduction_Statewise,78000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2010,wikidataId/Q1193,dcid:NDAP_MilkProduction_Statewise,78000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2011,wikidataId/Q1193,dcid:NDAP_MilkProduction_Statewise,79000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2012,wikidataId/Q1193,dcid:NDAP_MilkProduction_Statewise,80000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2013,wikidataId/Q1193,dcid:NDAP_MilkProduction_Statewise,82000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2014,wikidataId/Q1193,dcid:NDAP_MilkProduction_Statewise,82000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2015,wikidataId/Q1193,dcid:NDAP_MilkProduction_Statewise,79000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2016,wikidataId/Q1193,dcid:NDAP_MilkProduction_Statewise,79000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2017,wikidataId/Q1193,dcid:NDAP_MilkProduction_Statewise,82000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2018,wikidataId/Q1193,dcid:NDAP_MilkProduction_Statewise,86000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2019,wikidataId/Q1193,dcid:NDAP_MilkProduction_Statewise,90000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2020,wikidataId/Q1193,dcid:NDAP_MilkProduction_Statewise,71000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2021,wikidataId/Q1193,dcid:NDAP_MilkProduction_Statewise,76000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2022,wikidataId/Q1193,dcid:NDAP_MilkProduction_Statewise,72000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2023,wikidataId/Q1193,dcid:NDAP_MilkProduction_Statewise,63000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2001,wikidataId/Q1195,dcid:NDAP_MilkProduction_Statewise,66000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2002,wikidataId/Q1195,dcid:NDAP_MilkProduction_Statewise,68000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2003,wikidataId/Q1195,dcid:NDAP_MilkProduction_Statewise,69000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2004,wikidataId/Q1195,dcid:NDAP_MilkProduction_Statewise,71000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2005,wikidataId/Q1195,dcid:NDAP_MilkProduction_Statewise,73000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2006,wikidataId/Q1195,dcid:NDAP_MilkProduction_Statewise,74000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2007,wikidataId/Q1195,dcid:NDAP_MilkProduction_Statewise,77000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2008,wikidataId/Q1195,dcid:NDAP_MilkProduction_Statewise,77000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2009,wikidataId/Q1195,dcid:NDAP_MilkProduction_Statewise,78000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2010,wikidataId/Q1195,dcid:NDAP_MilkProduction_Statewise,79000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2011,wikidataId/Q1195,dcid:NDAP_MilkProduction_Statewise,80000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2012,wikidataId/Q1195,dcid:NDAP_MilkProduction_Statewise,81000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2013,wikidataId/Q1195,dcid:NDAP_MilkProduction_Statewise,82000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2014,wikidataId/Q1195,dcid:NDAP_MilkProduction_Statewise,83000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2015,wikidataId/Q1195,dcid:NDAP_MilkProduction_Statewise,84000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2016,wikidataId/Q1195,dcid:NDAP_MilkProduction_Statewise,84000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2017,wikidataId/Q1195,dcid:NDAP_MilkProduction_Statewise,85000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2018,wikidataId/Q1195,dcid:NDAP_MilkProduction_Statewise,87000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2019,wikidataId/Q1195,dcid:NDAP_MilkProduction_Statewise,88000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2020,wikidataId/Q1195,dcid:NDAP_MilkProduction_Statewise,89000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2021,wikidataId/Q1195,dcid:NDAP_MilkProduction_Statewise,90000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2022,wikidataId/Q1195,dcid:NDAP_MilkProduction_Statewise,94000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2023,wikidataId/Q1195,dcid:NDAP_MilkProduction_Statewise,97000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2001,wikidataId/Q1502,dcid:NDAP_MilkProduction_Statewise,14000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2002,wikidataId/Q1502,dcid:NDAP_MilkProduction_Statewise,15000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2003,wikidataId/Q1502,dcid:NDAP_MilkProduction_Statewise,15000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2004,wikidataId/Q1502,dcid:NDAP_MilkProduction_Statewise,16000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2005,wikidataId/Q1502,dcid:NDAP_MilkProduction_Statewise,15000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2006,wikidataId/Q1502,dcid:NDAP_MilkProduction_Statewise,16000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2007,wikidataId/Q1502,dcid:NDAP_MilkProduction_Statewise,17000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2008,wikidataId/Q1502,dcid:NDAP_MilkProduction_Statewise,17000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2009,wikidataId/Q1502,dcid:NDAP_MilkProduction_Statewise,11000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2010,wikidataId/Q1502,dcid:NDAP_MilkProduction_Statewise,11000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2011,wikidataId/Q1502,dcid:NDAP_MilkProduction_Statewise,14000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2012,wikidataId/Q1502,dcid:NDAP_MilkProduction_Statewise,14000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2013,wikidataId/Q1502,dcid:NDAP_MilkProduction_Statewise,15000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2014,wikidataId/Q1502,dcid:NDAP_MilkProduction_Statewise,20000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2015,wikidataId/Q1502,dcid:NDAP_MilkProduction_Statewise,22000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2016,wikidataId/Q1502,dcid:NDAP_MilkProduction_Statewise,24000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2017,wikidataId/Q1502,dcid:NDAP_MilkProduction_Statewise,25000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2018,wikidataId/Q1502,dcid:NDAP_MilkProduction_Statewise,26000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2019,wikidataId/Q1502,dcid:NDAP_MilkProduction_Statewise,24000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2020,wikidataId/Q1502,dcid:NDAP_MilkProduction_Statewise,25000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2021,wikidataId/Q1502,dcid:NDAP_MilkProduction_Statewise,25000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2022,wikidataId/Q1502,dcid:NDAP_MilkProduction_Statewise,24000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2023,wikidataId/Q1502,dcid:NDAP_MilkProduction_Statewise,25000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2001,wikidataId/Q1599,dcid:NDAP_MilkProduction_Statewise,57000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2002,wikidataId/Q1599,dcid:NDAP_MilkProduction_Statewise,58000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2003,wikidataId/Q1599,dcid:NDAP_MilkProduction_Statewise,63000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2004,wikidataId/Q1599,dcid:NDAP_MilkProduction_Statewise,69000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2005,wikidataId/Q1599,dcid:NDAP_MilkProduction_Statewise,74000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2006,wikidataId/Q1599,dcid:NDAP_MilkProduction_Statewise,67000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2007,wikidataId/Q1599,dcid:NDAP_MilkProduction_Statewise,45000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2008,wikidataId/Q1599,dcid:NDAP_MilkProduction_Statewise,53000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2009,wikidataId/Q1599,dcid:NDAP_MilkProduction_Statewise,78000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2010,wikidataId/Q1599,dcid:NDAP_MilkProduction_Statewise,76000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2011,wikidataId/Q1599,dcid:NDAP_MilkProduction_Statewise,78000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2012,wikidataId/Q1599,dcid:NDAP_MilkProduction_Statewise,79000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2013,wikidataId/Q1599,dcid:NDAP_MilkProduction_Statewise,81000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2014,wikidataId/Q1599,dcid:NDAP_MilkProduction_Statewise,76000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2015,wikidataId/Q1599,dcid:NDAP_MilkProduction_Statewise,77000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2016,wikidataId/Q1599,dcid:NDAP_MilkProduction_Statewise,79000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2017,wikidataId/Q1599,dcid:NDAP_MilkProduction_Statewise,74000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2018,wikidataId/Q1599,dcid:NDAP_MilkProduction_Statewise,73000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2019,wikidataId/Q1599,dcid:NDAP_MilkProduction_Statewise,62000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2020,wikidataId/Q1599,dcid:NDAP_MilkProduction_Statewise,56000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2021,wikidataId/Q1599,dcid:NDAP_MilkProduction_Statewise,61000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2022,wikidataId/Q1599,dcid:NDAP_MilkProduction_Statewise,50000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2023,wikidataId/Q1599,dcid:NDAP_MilkProduction_Statewise,53000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2001,wikidataId/Q22048,dcid:NDAP_MilkProduction_Statewise,929000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2002,wikidataId/Q22048,dcid:NDAP_MilkProduction_Statewise,941000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2003,wikidataId/Q22048,dcid:NDAP_MilkProduction_Statewise,997000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2004,wikidataId/Q22048,dcid:NDAP_MilkProduction_Statewise,1283000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2005,wikidataId/Q22048,dcid:NDAP_MilkProduction_Statewise,1342000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2006,wikidataId/Q22048,dcid:NDAP_MilkProduction_Statewise,1431000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2007,wikidataId/Q22048,dcid:NDAP_MilkProduction_Statewise,1625000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2008,wikidataId/Q22048,dcid:NDAP_MilkProduction_Statewise,1598000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2009,wikidataId/Q22048,dcid:NDAP_MilkProduction_Statewise,1651000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2010,wikidataId/Q22048,dcid:NDAP_MilkProduction_Statewise,1671000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2011,wikidataId/Q22048,dcid:NDAP_MilkProduction_Statewise,1721000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2012,wikidataId/Q22048,dcid:NDAP_MilkProduction_Statewise,1724000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2013,wikidataId/Q22048,dcid:NDAP_MilkProduction_Statewise,1861000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2014,wikidataId/Q22048,dcid:NDAP_MilkProduction_Statewise,1903000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2015,wikidataId/Q22048,dcid:NDAP_MilkProduction_Statewise,1930000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2016,wikidataId/Q22048,dcid:NDAP_MilkProduction_Statewise,2003000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2017,wikidataId/Q22048,dcid:NDAP_MilkProduction_Statewise,2088000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2018,wikidataId/Q22048,dcid:NDAP_MilkProduction_Statewise,2311000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2019,wikidataId/Q22048,dcid:NDAP_MilkProduction_Statewise,2370000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2020,wikidataId/Q22048,dcid:NDAP_MilkProduction_Statewise,2373000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2021,wikidataId/Q22048,dcid:NDAP_MilkProduction_Statewise,2402000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2022,wikidataId/Q22048,dcid:NDAP_MilkProduction_Statewise,2476000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2023,wikidataId/Q22048,dcid:NDAP_MilkProduction_Statewise,2636000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2001,wikidataId/Q22424,dcid:NDAP_MilkProduction_Statewise,7932000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2002,wikidataId/Q22424,dcid:NDAP_MilkProduction_Statewise,8173000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2003,wikidataId/Q22424,dcid:NDAP_MilkProduction_Statewise,8391000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2004,wikidataId/Q22424,dcid:NDAP_MilkProduction_Statewise,8554000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2005,wikidataId/Q22424,dcid:NDAP_MilkProduction_Statewise,8909000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2006,wikidataId/Q22424,dcid:NDAP_MilkProduction_Statewise,9168000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2007,wikidataId/Q22424,dcid:NDAP_MilkProduction_Statewise,9282000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2008,wikidataId/Q22424,dcid:NDAP_MilkProduction_Statewise,9387000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2009,wikidataId/Q22424,dcid:NDAP_MilkProduction_Statewise,9389000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2010,wikidataId/Q22424,dcid:NDAP_MilkProduction_Statewise,9423000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2011,wikidataId/Q22424,dcid:NDAP_MilkProduction_Statewise,9551000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2012,wikidataId/Q22424,dcid:NDAP_MilkProduction_Statewise,9724000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2013,wikidataId/Q22424,dcid:NDAP_MilkProduction_Statewise,10011000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2014,wikidataId/Q22424,dcid:NDAP_MilkProduction_Statewise,10351000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2015,wikidataId/Q22424,dcid:NDAP_MilkProduction_Statewise,10774000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2016,wikidataId/Q22424,dcid:NDAP_MilkProduction_Statewise,11282000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2017,wikidataId/Q22424,dcid:NDAP_MilkProduction_Statewise,11855000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2018,wikidataId/Q22424,dcid:NDAP_MilkProduction_Statewise,12599000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2019,wikidataId/Q22424,dcid:NDAP_MilkProduction_Statewise,13348000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2020,wikidataId/Q22424,dcid:NDAP_MilkProduction_Statewise,13394000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2021,wikidataId/Q22424,dcid:NDAP_MilkProduction_Statewise,14077000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2022,wikidataId/Q22424,dcid:NDAP_MilkProduction_Statewise,14301000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2023,wikidataId/Q22424,dcid:NDAP_MilkProduction_Statewise,14000000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2001,wikidataId/Q1437,dcid:NDAP_MilkProduction_Statewise,7758000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2002,wikidataId/Q1437,dcid:NDAP_MilkProduction_Statewise,7789000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2003,wikidataId/Q1437,dcid:NDAP_MilkProduction_Statewise,8054000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2004,wikidataId/Q1437,dcid:NDAP_MilkProduction_Statewise,8310000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2005,wikidataId/Q1437,dcid:NDAP_MilkProduction_Statewise,8713000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2006,wikidataId/Q1437,dcid:NDAP_MilkProduction_Statewise,10309000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2007,wikidataId/Q1437,dcid:NDAP_MilkProduction_Statewise,11377000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2008,wikidataId/Q1437,dcid:NDAP_MilkProduction_Statewise,11931000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2009,wikidataId/Q1437,dcid:NDAP_MilkProduction_Statewise,12330000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2010,wikidataId/Q1437,dcid:NDAP_MilkProduction_Statewise,13234000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2011,wikidataId/Q1437,dcid:NDAP_MilkProduction_Statewise,13512000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2012,wikidataId/Q1437,dcid:NDAP_MilkProduction_Statewise,13946000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2013,wikidataId/Q1437,dcid:NDAP_MilkProduction_Statewise,14573000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2014,wikidataId/Q1437,dcid:NDAP_MilkProduction_Statewise,16934000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2015,wikidataId/Q1437,dcid:NDAP_MilkProduction_Statewise,18500000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2016,wikidataId/Q1437,dcid:NDAP_MilkProduction_Statewise,20850000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2017,wikidataId/Q1437,dcid:NDAP_MilkProduction_Statewise,22427000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2018,wikidataId/Q1437,dcid:NDAP_MilkProduction_Statewise,23668000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2019,wikidataId/Q1437,dcid:NDAP_MilkProduction_Statewise,25573000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2020,wikidataId/Q1437,dcid:NDAP_MilkProduction_Statewise,30723000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2021,wikidataId/Q1437,dcid:NDAP_MilkProduction_Statewise,33265000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2022,wikidataId/Q1437,dcid:NDAP_MilkProduction_Statewise,33307000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2023,wikidataId/Q1437,dcid:NDAP_MilkProduction_Statewise,34733000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2001,wikidataId/Q1505,dcid:NDAP_MilkProduction_Statewise,37000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2002,wikidataId/Q1505,dcid:NDAP_MilkProduction_Statewise,45000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2003,wikidataId/Q1505,dcid:NDAP_MilkProduction_Statewise,48000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2004,wikidataId/Q1505,dcid:NDAP_MilkProduction_Statewise,46000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2005,wikidataId/Q1505,dcid:NDAP_MilkProduction_Statewise,48000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2006,wikidataId/Q1505,dcid:NDAP_MilkProduction_Statewise,49000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2007,wikidataId/Q1505,dcid:NDAP_MilkProduction_Statewise,42000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
2008,wikidataId/Q1505,dcid:NDAP_MilkProduction_Statewise,42000.0,Tonne,NDAP_DAHD_BasicAnimalHusbandryStatistics,P1Y
