observationAbout,observationDate,value,variableMeasured,unit,measurementMethod
country/IND,2023,27000000,dcid:Exports_EconomicActivity_SpectaclesGogglesAndTheLikeCorrectiveProtectiveOr,USDollar,ExportsInUSD
country/IND,2023,0.006,dcid:Exports_EconomicActivity_SpectaclesGogglesAndTheLikeCorrectiveProtectiveOr_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,20.91,dcid:GrowthRate_Exports_EconomicActivity_SpectaclesGogglesAndTheLikeCorrectiveProtectiveOr,Percent,ExportsInUSD
country/IND,2023,3970000,dcid:Exports_EconomicActivity_BinocularsMonocularsOtherOpticalTelescopes9005,USDollar,ExportsInUSD
country/IND,2023,0.0009,dcid:Exports_EconomicActivity_BinocularsMonocularsOtherOpticalTelescopes9005_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,-56.09,dcid:GrowthRate_Exports_EconomicActivity_BinocularsMonocularsOtherOpticalTelescopes9005,Percent,ExportsInUSD
country/IND,2023,5350000,dcid:Exports_EconomicActivity_CamerasPhotographicExcludingCinematographic9006,USDollar,ExportsInUSD
country/IND,2023,0.0012,dcid:Exports_EconomicActivity_CamerasPhotographicExcludingCinematographic9006_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,38.62,dcid:GrowthRate_Exports_EconomicActivity_CamerasPhotographicExcludingCinematographic9006,Percent,ExportsInUSD
country/IND,2023,9700000,dcid:Exports_EconomicActivity_CinematographicCamerasAndProjectorsWhetherOrNot,USDollar,ExportsInUSD
country/IND,2023,0.0022,dcid:Exports_EconomicActivity_CinematographicCamerasAndProjectorsWhetherOrNot_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,-8.66,dcid:GrowthRate_Exports_EconomicActivity_CinematographicCamerasAndProjectorsWhetherOrNot,Percent,ExportsInUSD
country/IND,2023,40000,dcid:Exports_EconomicActivity_ImageProjectorsOtherThanCinematographic,USDollar,ExportsInUSD
country/IND,2023,0,dcid:Exports_EconomicActivity_ImageProjectorsOtherThanCinematographic_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,1258.75,dcid:GrowthRate_Exports_EconomicActivity_ImageProjectorsOtherThanCinematographic,Percent,ExportsInUSD
country/IND,2023,1210000,dcid:Exports_EconomicActivity_PhotographicIncludingCinematographicLaboratory,USDollar,ExportsInUSD
country/IND,2023,0.0003,dcid:Exports_EconomicActivity_PhotographicIncludingCinematographicLaboratory_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,118,dcid:GrowthRate_Exports_EconomicActivity_PhotographicIncludingCinematographicLaboratory,Percent,ExportsInUSD
country/IND,2023,9740000,dcid:Exports_EconomicActivity_MicroscopesCompoundOpticalIncludingThoseFor,USDollar,ExportsInUSD
country/IND,2023,0.0022,dcid:Exports_EconomicActivity_MicroscopesCompoundOpticalIncludingThoseFor_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,-2.25,dcid:GrowthRate_Exports_EconomicActivity_MicroscopesCompoundOpticalIncludingThoseFor,Percent,ExportsInUSD
country/IND,2023,2860000,dcid:Exports_EconomicActivity_MicroscopesExcludingOpticalMicroscopesDiffract9012,USDollar,ExportsInUSD
country/IND,2023,0.0006,dcid:Exports_EconomicActivity_MicroscopesExcludingOpticalMicroscopesDiffract9012_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,0.04,dcid:GrowthRate_Exports_EconomicActivity_MicroscopesExcludingOpticalMicroscopesDiffract9012,Percent,ExportsInUSD
country/IND,2023,29870000,dcid:Exports_EconomicActivity_LasersOtherThanLaserDiodesOtherOpticalAppliances,USDollar,ExportsInUSD
country/IND,2023,0.0066,dcid:Exports_EconomicActivity_LasersOtherThanLaserDiodesOtherOpticalAppliances_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,170.84,dcid:GrowthRate_Exports_EconomicActivity_LasersOtherThanLaserDiodesOtherOpticalAppliances,Percent,ExportsInUSD
country/IND,2023,69360000,dcid:Exports_EconomicActivity_NavigationalInstrumentsAndAppliancesDirection9014,USDollar,ExportsInUSD
country/IND,2023,0.0154,dcid:Exports_EconomicActivity_NavigationalInstrumentsAndAppliancesDirection9014_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,29.15,dcid:GrowthRate_Exports_EconomicActivity_NavigationalInstrumentsAndAppliancesDirection9014,Percent,ExportsInUSD
country/IND,2023,177660000,dcid:Exports_EconomicActivity_SurveyingIncludingPhotogrammetricalSurveying,USDollar,ExportsInUSD
country/IND,2023,0.0394,dcid:Exports_EconomicActivity_SurveyingIncludingPhotogrammetricalSurveying_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,71.44,dcid:GrowthRate_Exports_EconomicActivity_SurveyingIncludingPhotogrammetricalSurveying,Percent,ExportsInUSD
country/IND,2023,1760000,dcid:Exports_EconomicActivity_BalancesOfASensitivityOf5cgOrBetterWithOrWitho9016,USDollar,ExportsInUSD
country/IND,2023,0.0004,dcid:Exports_EconomicActivity_BalancesOfASensitivityOf5cgOrBetterWithOrWitho9016_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,50.34,dcid:GrowthRate_Exports_EconomicActivity_BalancesOfASensitivityOf5cgOrBetterWithOrWitho9016,Percent,ExportsInUSD
country/IND,2023,23640000,dcid:Exports_EconomicActivity_DrawingMarkingOutMathematicalCalculating,USDollar,ExportsInUSD
country/IND,2023,0.0052,dcid:Exports_EconomicActivity_DrawingMarkingOutMathematicalCalculating_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,10.74,dcid:GrowthRate_Exports_EconomicActivity_DrawingMarkingOutMathematicalCalculating,Percent,ExportsInUSD
country/IND,2023,1258850000,dcid:Exports_EconomicActivity_InstrumentsAndAppliancesUsedInMedicalSurgical,USDollar,ExportsInUSD
country/IND,2023,0.2791,dcid:Exports_EconomicActivity_InstrumentsAndAppliancesUsedInMedicalSurgical_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,15.33,dcid:GrowthRate_Exports_EconomicActivity_InstrumentsAndAppliancesUsedInMedicalSurgical,Percent,ExportsInUSD
country/IND,2023,21230000,dcid:Exports_EconomicActivity_MechanoTherapyMassageAppliancesPsychological,USDollar,ExportsInUSD
country/IND,2023,0.0047,dcid:Exports_EconomicActivity_MechanoTherapyMassageAppliancesPsychological_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,-37.64,dcid:GrowthRate_Exports_EconomicActivity_MechanoTherapyMassageAppliancesPsychological,Percent,ExportsInUSD
country/IND,2023,2890000,dcid:Exports_EconomicActivity_BreathingAppliancesAndGasMasksExcludingProtect9020,USDollar,ExportsInUSD
country/IND,2023,0.0006,dcid:Exports_EconomicActivity_BreathingAppliancesAndGasMasksExcludingProtect9020_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,-10.13,dcid:GrowthRate_Exports_EconomicActivity_BreathingAppliancesAndGasMasksExcludingProtect9020,Percent,ExportsInUSD
country/IND,2023,280250000,dcid:Exports_EconomicActivity_OrthopaedicAppliancesIncludingCrutchesSurgical,USDollar,ExportsInUSD
country/IND,2023,0.0621,dcid:Exports_EconomicActivity_OrthopaedicAppliancesIncludingCrutchesSurgical_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,32.42,dcid:GrowthRate_Exports_EconomicActivity_OrthopaedicAppliancesIncludingCrutchesSurgical,Percent,ExportsInUSD
country/IND,2023,341030000,dcid:Exports_EconomicActivity_ApparatusBasedOnTheUseOfXRaysOrOfAlphaBetaGammaOr,USDollar,ExportsInUSD
country/IND,2023,0.0756,dcid:Exports_EconomicActivity_ApparatusBasedOnTheUseOfXRaysOrOfAlphaBetaGammaOr_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,3.16,dcid:GrowthRate_Exports_EconomicActivity_ApparatusBasedOnTheUseOfXRaysOrOfAlphaBetaGammaOr,Percent,ExportsInUSD
country/IND,2023,40590000,dcid:Exports_EconomicActivity_InstrumentsApparatusAndModelsDesignedFor9023,USDollar,ExportsInUSD
country/IND,2023,0.009,dcid:Exports_EconomicActivity_InstrumentsApparatusAndModelsDesignedFor9023_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,8.34,dcid:GrowthRate_Exports_EconomicActivity_InstrumentsApparatusAndModelsDesignedFor9023,Percent,ExportsInUSD
country/IND,2023,27060000,dcid:Exports_EconomicActivity_MachinesAndAppliancesForTestingTheHardnessStre9024,USDollar,ExportsInUSD
country/IND,2023,0.006,dcid:Exports_EconomicActivity_MachinesAndAppliancesForTestingTheHardnessStre9024_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,12.25,dcid:GrowthRate_Exports_EconomicActivity_MachinesAndAppliancesForTestingTheHardnessStre9024,Percent,ExportsInUSD
country/IND,2023,47560000,dcid:Exports_EconomicActivity_HydrometersAndSimilarFloatingInstruments9025,USDollar,ExportsInUSD
country/IND,2023,0.0105,dcid:Exports_EconomicActivity_HydrometersAndSimilarFloatingInstruments9025_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,8.7,dcid:GrowthRate_Exports_EconomicActivity_HydrometersAndSimilarFloatingInstruments9025,Percent,ExportsInUSD
country/IND,2023,274580000,dcid:Exports_EconomicActivity_InstrumentsApparatusForMeasuringOrCheckingTheFlow,USDollar,ExportsInUSD
country/IND,2023,0.0609,dcid:Exports_EconomicActivity_InstrumentsApparatusForMeasuringOrCheckingTheFlow_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,9.99,dcid:GrowthRate_Exports_EconomicActivity_InstrumentsApparatusForMeasuringOrCheckingTheFlow,Percent,ExportsInUSD
country/IND,2023,185580000,dcid:Exports_EconomicActivity_InstrumentsAndApparatusForPhysicalOrChemical9027,USDollar,ExportsInUSD
country/IND,2023,0.0411,dcid:Exports_EconomicActivity_InstrumentsAndApparatusForPhysicalOrChemical9027_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,47.24,dcid:GrowthRate_Exports_EconomicActivity_InstrumentsAndApparatusForPhysicalOrChemical9027,Percent,ExportsInUSD
country/IND,2023,82440000,dcid:Exports_EconomicActivity_GasLiquidOrElectricitySupplyOrProductionMeters,USDollar,ExportsInUSD
country/IND,2023,0.0183,dcid:Exports_EconomicActivity_GasLiquidOrElectricitySupplyOrProductionMeters_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,-0.12,dcid:GrowthRate_Exports_EconomicActivity_GasLiquidOrElectricitySupplyOrProductionMeters,Percent,ExportsInUSD
country/IND,2023,51860000,dcid:Exports_EconomicActivity_RevolutionCounterProductionCountersTaximeters,USDollar,ExportsInUSD
country/IND,2023,0.0115,dcid:Exports_EconomicActivity_RevolutionCounterProductionCountersTaximeters_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,-11.64,dcid:GrowthRate_Exports_EconomicActivity_RevolutionCounterProductionCountersTaximeters,Percent,ExportsInUSD
country/IND,2023,204670000,dcid:Exports_EconomicActivity_InstrumentsApparatusForMeasuringCheckingElectr9030,USDollar,ExportsInUSD
country/IND,2023,0.0454,dcid:Exports_EconomicActivity_InstrumentsApparatusForMeasuringCheckingElectr9030_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,26.62,dcid:GrowthRate_Exports_EconomicActivity_InstrumentsApparatusForMeasuringCheckingElectr9030,Percent,ExportsInUSD
country/IND,2023,290630000,dcid:Exports_EconomicActivity_MeasuringOrCheckingInstrumentsAppliancesAnd,USDollar,ExportsInUSD
country/IND,2023,0.0644,dcid:Exports_EconomicActivity_MeasuringOrCheckingInstrumentsAppliancesAnd_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,21.48,dcid:GrowthRate_Exports_EconomicActivity_MeasuringOrCheckingInstrumentsAppliancesAnd,Percent,ExportsInUSD
country/IND,2023,318230000,dcid:Exports_EconomicActivity_RegulatingOrControllingInstrumentsAndApparatus9032,USDollar,ExportsInUSD
country/IND,2023,0.0706,dcid:Exports_EconomicActivity_RegulatingOrControllingInstrumentsAndApparatus9032_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,3.34,dcid:GrowthRate_Exports_EconomicActivity_RegulatingOrControllingInstrumentsAndApparatus9032,Percent,ExportsInUSD
country/IND,2023,96670000,dcid:Exports_EconomicActivity_MachinesAndAppliancesInstrumentsOrApparatusOf9033,USDollar,ExportsInUSD
country/IND,2023,0.0214,dcid:Exports_EconomicActivity_MachinesAndAppliancesInstrumentsOrApparatusOf9033_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,24.92,dcid:GrowthRate_Exports_EconomicActivity_MachinesAndAppliancesInstrumentsOrApparatusOf9033,Percent,ExportsInUSD
country/IND,2023,2620000,dcid:Exports_EconomicActivity_WristWatchesPocketWatchesStopWatchesAndOther9101,USDollar,ExportsInUSD
country/IND,2023,0.0006,dcid:Exports_EconomicActivity_WristWatchesPocketWatchesStopWatchesAndOther9101_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,-59.57,dcid:GrowthRate_Exports_EconomicActivity_WristWatchesPocketWatchesStopWatchesAndOther9101,Percent,ExportsInUSD
country/IND,2023,23250000,dcid:Exports_EconomicActivity_WristWatchesPocketWatchesStopWatchesAndOther9102,USDollar,ExportsInUSD
country/IND,2023,0.0052,dcid:Exports_EconomicActivity_WristWatchesPocketWatchesStopWatchesAndOther9102_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,-25.92,dcid:GrowthRate_Exports_EconomicActivity_WristWatchesPocketWatchesStopWatchesAndOther9102,Percent,ExportsInUSD
country/IND,2023,730000,dcid:Exports_EconomicActivity_ClocksWithWatchMovementsExcludingClocksOfHeadingNo,USDollar,ExportsInUSD
country/IND,2023,0.0002,dcid:Exports_EconomicActivity_ClocksWithWatchMovementsExcludingClocksOfHeadingNo_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,-42.44,dcid:GrowthRate_Exports_EconomicActivity_ClocksWithWatchMovementsExcludingClocksOfHeadingNo,Percent,ExportsInUSD
country/IND,2023,1190000,dcid:Exports_EconomicActivity_InstrumentPanelClocksAndClocksOfASimilarTypeFor,USDollar,ExportsInUSD
country/IND,2023,0.0003,dcid:Exports_EconomicActivity_InstrumentPanelClocksAndClocksOfASimilarTypeFor_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,52.99,dcid:GrowthRate_Exports_EconomicActivity_InstrumentPanelClocksAndClocksOfASimilarTypeFor,Percent,ExportsInUSD
country/IND,2023,10640000,dcid:Exports_EconomicActivity_ClocksOtherNEC,USDollar,ExportsInUSD
country/IND,2023,0.0024,dcid:Exports_EconomicActivity_ClocksOtherNEC_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,-17.2,dcid:GrowthRate_Exports_EconomicActivity_ClocksOtherNEC,Percent,ExportsInUSD
country/IND,2023,360000,dcid:Exports_EconomicActivity_TimeOfDayRecordingApparatusAndApparatusFor,USDollar,ExportsInUSD
country/IND,2023,0.0001,dcid:Exports_EconomicActivity_TimeOfDayRecordingApparatusAndApparatusFor_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,-75.39,dcid:GrowthRate_Exports_EconomicActivity_TimeOfDayRecordingApparatusAndApparatusFor,Percent,ExportsInUSD
country/IND,2023,2030000,dcid:Exports_EconomicActivity_TimeSwitchesWithClockWatchMovementOrSynchronou9107,USDollar,ExportsInUSD
country/IND,2023,0.0005,dcid:Exports_EconomicActivity_TimeSwitchesWithClockWatchMovementOrSynchronou9107_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,28.59,dcid:GrowthRate_Exports_EconomicActivity_TimeSwitchesWithClockWatchMovementOrSynchronou9107,Percent,ExportsInUSD
country/IND,2023,1740000,dcid:Exports_EconomicActivity_WatchMovementsCompleteAndAssembled,USDollar,ExportsInUSD
country/IND,2023,0.0004,dcid:Exports_EconomicActivity_WatchMovementsCompleteAndAssembled_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,-38.18,dcid:GrowthRate_Exports_EconomicActivity_WatchMovementsCompleteAndAssembled,Percent,ExportsInUSD
country/IND,2023,110000,dcid:Exports_EconomicActivity_ClockMovementsCompleteAndAssembled,USDollar,ExportsInUSD
country/IND,2023,0,dcid:Exports_EconomicActivity_ClockMovementsCompleteAndAssembled_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,-10.08,dcid:GrowthRate_Exports_EconomicActivity_ClockMovementsCompleteAndAssembled,Percent,ExportsInUSD
country/IND,2023,50000,dcid:Exports_EconomicActivity_WatchOrClockMovementsCompleteUnassembledOrPartly,USDollar,ExportsInUSD
country/IND,2023,0,dcid:Exports_EconomicActivity_WatchOrClockMovementsCompleteUnassembledOrPartly_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,-15.51,dcid:GrowthRate_Exports_EconomicActivity_WatchOrClockMovementsCompleteUnassembledOrPartly,Percent,ExportsInUSD
country/IND,2023,5690000,dcid:Exports_EconomicActivity_WatchCasesAndPartsThereof9111,USDollar,ExportsInUSD
country/IND,2023,0.0013,dcid:Exports_EconomicActivity_WatchCasesAndPartsThereof9111_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,22.77,dcid:GrowthRate_Exports_EconomicActivity_WatchCasesAndPartsThereof9111,Percent,ExportsInUSD
country/IND,2023,190000,dcid:Exports_EconomicActivity_ClockCasesAndCasesOfASimilarTypeForOtherGoodsOf,USDollar,ExportsInUSD
country/IND,2023,0,dcid:Exports_EconomicActivity_ClockCasesAndCasesOfASimilarTypeForOtherGoodsOf_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,-6.58,dcid:GrowthRate_Exports_EconomicActivity_ClockCasesAndCasesOfASimilarTypeForOtherGoodsOf,Percent,ExportsInUSD
country/IND,2023,9040000,dcid:Exports_EconomicActivity_WatchStrapsWatchBandsWatchBraceletsAndPartsThe9113,USDollar,ExportsInUSD
country/IND,2023,0.002,dcid:Exports_EconomicActivity_WatchStrapsWatchBandsWatchBraceletsAndPartsThe9113_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,16.55,dcid:GrowthRate_Exports_EconomicActivity_WatchStrapsWatchBandsWatchBraceletsAndPartsThe9113,Percent,ExportsInUSD
country/IND,2023,20990000,dcid:Exports_EconomicActivity_ClockOrWatchPartsNECInChapter91,USDollar,ExportsInUSD
country/IND,2023,0.0047,dcid:Exports_EconomicActivity_ClockOrWatchPartsNECInChapter91_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,32.02,dcid:GrowthRate_Exports_EconomicActivity_ClockOrWatchPartsNECInChapter91,Percent,ExportsInUSD
country/IND,2023,290000,dcid:Exports_EconomicActivity_PianosIncludingAutomaticPianosHarpsichordsAndOther,USDollar,ExportsInUSD
country/IND,2023,0.0001,dcid:Exports_EconomicActivity_PianosIncludingAutomaticPianosHarpsichordsAndOther_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,-26.07,dcid:GrowthRate_Exports_EconomicActivity_PianosIncludingAutomaticPianosHarpsichordsAndOther,Percent,ExportsInUSD
country/IND,2023,3360000,dcid:Exports_EconomicActivity_MusicalInstrumentsStringNECInHeadingNo9201EG,USDollar,ExportsInUSD
country/IND,2023,0.0007,dcid:Exports_EconomicActivity_MusicalInstrumentsStringNECInHeadingNo9201EG_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,-12.26,dcid:GrowthRate_Exports_EconomicActivity_MusicalInstrumentsStringNECInHeadingNo9201EG,Percent,ExportsInUSD
country/IND,2023,1360000,dcid:Exports_EconomicActivity_MusicalInstrumentsWindEGKeyboardPipeOrgans,USDollar,ExportsInUSD
country/IND,2023,0.0003,dcid:Exports_EconomicActivity_MusicalInstrumentsWindEGKeyboardPipeOrgans_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,-0.88,dcid:GrowthRate_Exports_EconomicActivity_MusicalInstrumentsWindEGKeyboardPipeOrgans,Percent,ExportsInUSD
country/IND,2023,2250000,dcid:Exports_EconomicActivity_MusicalInstrumentsPercussionEGDrumsXylophones9206,USDollar,ExportsInUSD
country/IND,2023,0.0005,dcid:Exports_EconomicActivity_MusicalInstrumentsPercussionEGDrumsXylophones9206_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,-22.2,dcid:GrowthRate_Exports_EconomicActivity_MusicalInstrumentsPercussionEGDrumsXylophones9206,Percent,ExportsInUSD
country/IND,2023,22620000,dcid:Exports_EconomicActivity_MusicalInstrumentsTheSoundOfWhichIsProducedOrMust,USDollar,ExportsInUSD
country/IND,2023,0.005,dcid:Exports_EconomicActivity_MusicalInstrumentsTheSoundOfWhichIsProducedOrMust_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,70.18,dcid:GrowthRate_Exports_EconomicActivity_MusicalInstrumentsTheSoundOfWhichIsProducedOrMust,Percent,ExportsInUSD
country/IND,2023,2650000,dcid:Exports_EconomicActivity_MusicalBoxesFairgroundAndMechanicalStreetOrgans,USDollar,ExportsInUSD
country/IND,2023,0.0006,dcid:Exports_EconomicActivity_MusicalBoxesFairgroundAndMechanicalStreetOrgans_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,-11.48,dcid:GrowthRate_Exports_EconomicActivity_MusicalBoxesFairgroundAndMechanicalStreetOrgans,Percent,ExportsInUSD
country/IND,2023,13460000,dcid:Exports_EconomicActivity_MusicalInstrumentPartsForExampleMechanismsFor,USDollar,ExportsInUSD
country/IND,2023,0.003,dcid:Exports_EconomicActivity_MusicalInstrumentPartsForExampleMechanismsFor_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,-2.06,dcid:GrowthRate_Exports_EconomicActivity_MusicalInstrumentPartsForExampleMechanismsFor,Percent,ExportsInUSD
country/IND,2023,0,dcid:Exports_EconomicActivity_RevolversAndPistolsOtherThanThoseOfHeadingNo939302,USDollar,ExportsInUSD
country/IND,2023,0,dcid:Exports_EconomicActivity_RevolversAndPistolsOtherThanThoseOfHeadingNo939302_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,-64.73,dcid:GrowthRate_Exports_EconomicActivity_RevolversAndPistolsOtherThanThoseOfHeadingNo939302,Percent,ExportsInUSD
country/IND,2023,190000,dcid:Exports_EconomicActivity_FirearmsOtherSimilarDevicesEGSportingShotgunsAnd,USDollar,ExportsInUSD
country/IND,2023,0,dcid:Exports_EconomicActivity_FirearmsOtherSimilarDevicesEGSportingShotgunsAnd_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,-39.25,dcid:GrowthRate_Exports_EconomicActivity_FirearmsOtherSimilarDevicesEGSportingShotgunsAnd,Percent,ExportsInUSD
country/IND,2023,990000,dcid:Exports_EconomicActivity_FirearmsEGSpringAirOrGasGunsAndPistolsTruncheo9304,USDollar,ExportsInUSD
country/IND,2023,0.0002,dcid:Exports_EconomicActivity_FirearmsEGSpringAirOrGasGunsAndPistolsTruncheo9304_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,344.15,dcid:GrowthRate_Exports_EconomicActivity_FirearmsEGSpringAirOrGasGunsAndPistolsTruncheo9304,Percent,ExportsInUSD
country/IND,2023,200550000,dcid:Exports_EconomicActivity_FirearmsPartsAndAccessoriesOfArticlesOfHeadingNo,USDollar,ExportsInUSD
country/IND,2023,0.0445,dcid:Exports_EconomicActivity_FirearmsPartsAndAccessoriesOfArticlesOfHeadingNo_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,4.21,dcid:GrowthRate_Exports_EconomicActivity_FirearmsPartsAndAccessoriesOfArticlesOfHeadingNo,Percent,ExportsInUSD
country/IND,2023,104590000,dcid:Exports_EconomicActivity_BombsGrenadesTorpedoesMinesMissilesAndSimilar,USDollar,ExportsInUSD
country/IND,2023,0.0232,dcid:Exports_EconomicActivity_BombsGrenadesTorpedoesMinesMissilesAndSimilar_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,100.78,dcid:GrowthRate_Exports_EconomicActivity_BombsGrenadesTorpedoesMinesMissilesAndSimilar,Percent,ExportsInUSD
country/IND,2023,7660000,dcid:Exports_EconomicActivity_ArmsSwordsCutlassesBayonetsLancesAndTheLikePar9307,USDollar,ExportsInUSD
country/IND,2023,0.0017,dcid:Exports_EconomicActivity_ArmsSwordsCutlassesBayonetsLancesAndTheLikePar9307_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,7.89,dcid:GrowthRate_Exports_EconomicActivity_ArmsSwordsCutlassesBayonetsLancesAndTheLikePar9307,Percent,ExportsInUSD
country/IND,2023,259350000,dcid:Exports_EconomicActivity_SeatsNotThoseOfHeadingNo9402WhetherOrNot,USDollar,ExportsInUSD
country/IND,2023,0.0575,dcid:Exports_EconomicActivity_SeatsNotThoseOfHeadingNo9402WhetherOrNot_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,-1.24,dcid:GrowthRate_Exports_EconomicActivity_SeatsNotThoseOfHeadingNo9402WhetherOrNot,Percent,ExportsInUSD
country/IND,2023,21640000,dcid:Exports_EconomicActivity_FurnitureMedicalSurgicalDentalOrVeterinaryEG,USDollar,ExportsInUSD
country/IND,2023,0.0048,dcid:Exports_EconomicActivity_FurnitureMedicalSurgicalDentalOrVeterinaryEG_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,-15.73,dcid:GrowthRate_Exports_EconomicActivity_FurnitureMedicalSurgicalDentalOrVeterinaryEG,Percent,ExportsInUSD
country/IND,2023,1163200000,dcid:Exports_EconomicActivity_FurnitureAndPartsThereofNECInChapter94,USDollar,ExportsInUSD
country/IND,2023,0.2579,dcid:Exports_EconomicActivity_FurnitureAndPartsThereofNECInChapter94_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,-18.05,dcid:GrowthRate_Exports_EconomicActivity_FurnitureAndPartsThereofNECInChapter94,Percent,ExportsInUSD
country/IND,2023,572430000,dcid:Exports_EconomicActivity_MattressSupportsArticlesOfBeddingEGMattresses,USDollar,ExportsInUSD
country/IND,2023,0.1269,dcid:Exports_EconomicActivity_MattressSupportsArticlesOfBeddingEGMattresses_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2023,-31.07,dcid:GrowthRate_Exports_EconomicActivity_MattressSupportsArticlesOfBeddingEGMattresses,Percent,ExportsInUSD
country/IND,2023,310120000,dcid:Exports_EconomicActivity_LuminairesAndLightFittingsIncludingSearchlights,USDollar,ExportsInUSD
country/IND,2023,0.0688,dcid:Exports_EconomicActivity_LuminairesAndLightFittingsIncludingSearchlights_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
